Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments,Quizzes_Avg,Participation,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level
S4999,Mia,Smith,student3999@univ.edu,Female,22,Engineering,92.61,76.83,94.42,91.07,71.17,55.68,84.11,85.65,A,19.8,No,Yes,Master's,High,7
S5000,Ananya,Williams,student4000@univ.edu,Male,22,Physics,85.17,58.87,63.58,77.9,90.36,83.4,55.93,66.08,C,11.1,No,Yes,None,High,4
S5001,Sara,Sharma,student4001@univ.edu,Female,21,Physics,61.07,40.44,52.34,89.97,94.28,57.42,78.16,63.08,C,22.7,No,Yes,PhD,Medium,1
S5002,Sara,Sharma,student4002@univ.edu,Female,22,Mathematics,98.12,90.21,43.15,62.41,42.95,73.16,85.52,64.14,C,12.7,No,Yes,Bachelor's,High,10
S5003,Ahmed,Brown,student4003@univ.edu,Male,23,Engineering,94.15,64.9,94.91,50.02,46.57,51.13,51.28,69.3,C,24.6,No,Yes,Bachelor's,Medium,6
S5004,Emma,Sharma,student4004@univ.edu,Male,21,CS,62.11,81.19,42.89,62.64,90.48,96.58,70.73,64.36,C,29.2,No,Yes,None,Medium,8
S5005,Rahul,Brown,student4005@univ.edu,Female,24,CS,85.08,62.87,84.15,64.77,55.95,75.96,69.52,70.91,B,8.4,No,No,None,Medium,8
S5006,Rahul,Smith,student4006@univ.edu,Female,21,Business,62.68,83.33,77.18,70.59,93.77,58.76,85.51,80.64,B,27.7,No,Yes,None,Medium,10
S5007,Rahul,Patel,student4007@univ.edu,Female,23,CS,93.63,68.11,77.44,70.68,78.83,48.03,71.74,73.38,B,10.2,No,Yes,PhD,High,9
S5008,Maria,Williams,student4008@univ.edu,Male,20,CS,61.53,72.37,87.54,51.28,51.76,62.21,83.29,74.09,B,9.3,No,No,Bachelor's,Medium,3
S5009,Sara,Smith,student4009@univ.edu,Male,24,CS,62.27,68.55,85.03,51.76,60.96,76.45,56.54,69.24,C,10.9,Yes,No,PhD,Medium,4
S5010,Lucas,Singh,student4010@univ.edu,Female,25,Physics,81.42,92.43,55.8,74.38,64.0,92.82,53.59,68.23,C,19.2,Yes,No,None,Medium,1
S5011,Sophia,Sharma,student4011@univ.edu,Male,24,Physics,93.84,94.35,78.43,69.0,64.71,54.62,80.18,79.89,B,23.5,No,No,Bachelor's,Medium,10
S5012,Mia,Smith,student4012@univ.edu,Male,22,Engineering,92.78,62.91,79.42,95.81,95.25,79.28,81.85,79.7,B,18.3,Yes,No,PhD,Medium,6
S5013,Sara,Williams,student4013@univ.edu,Male,18,Physics,67.33,46.8,66.71,57.97,74.62,75.2,76.28,62.65,C,5.9,No,No,High School,High,1
S5014,Noah,Jones,student4014@univ.edu,Female,20,Physics,62.31,46.23,48.45,99.49,60.67,50.44,52.61,57.4,C,20.9,Yes,No,Bachelor's,Medium,7
S5015,Ananya,Davis,student4015@univ.edu,Female,23,Business,86.09,49.65,90.56,90.02,53.82,64.01,72.92,73.93,B,13.7,Yes,No,PhD,Medium,7
S5016,Ananya,Williams,student4016@univ.edu,Male,19,CS,92.71,46.01,62.84,71.4,68.12,90.29,60.91,60.16,C,7.6,Yes,Yes,Master's,High,7
S5017,Ananya,Johnson,student4017@univ.edu,Male,21,CS,84.71,49.56,44.12,71.33,53.18,55.29,62.99,53.3,F,7.3,Yes,Yes,High School,Low,3
S5018,Maria,Johnson,student4018@univ.edu,Female,22,Engineering,82.41,41.49,93.15,67.07,81.71,86.73,63.96,70.8,B,23.7,No,Yes,Bachelor's,High,6
S5019,Sara,Jones,student4019@univ.edu,Female,22,Engineering,93.3,53.27,94.59,51.03,53.02,84.6,59.71,68.34,C,22.5,Yes,No,High School,High,7
S5020,Emma,Smith,student4020@univ.edu,Male,22,Business,94.22,92.76,66.08,98.56,64.7,45.27,75.7,78.93,B,21.2,Yes,No,None,Low,10
S5021,Arjun,Jones,student4021@univ.edu,Male,20,Physics,78.32,71.18,62.9,76.24,97.16,64.99,62.66,70.36,B,24.0,Yes,Yes,Master's,Low,1
S5022,Lucas,Sharma,student4022@univ.edu,Female,18,Business,73.5,84.89,43.13,66.61,45.66,35.97,82.92,63.31,C,14.6,Yes,Yes,Master's,High,10
S5023,Lucas,Singh,student4023@univ.edu,Female,19,Engineering,94.86,68.4,56.24,86.04,77.44,85.97,82.18,69.76,C,9.2,Yes,No,PhD,High,7
S5024,Rahul,Singh,student4024@univ.edu,Female,22,CS,86.81,61.54,65.47,96.08,61.6,72.84,68.17,69.1,C,7.4,No,No,PhD,High,9
S5025,Arjun,Singh,student4025@univ.edu,Male,18,Business,78.14,72.84,62.41,69.53,89.22,32.08,64.78,69.12,C,25.3,No,No,PhD,Medium,6
S5026,Ahmed,Patel,student4026@univ.edu,Male,18,Engineering,96.82,62.68,88.88,59.95,53.29,89.23,95.16,75.37,B,10.6,No,Yes,Master's,Medium,8
S5027,Sophia,Smith,student4027@univ.edu,Male,19,CS,62.37,44.97,54.38,88.07,70.6,61.89,79.21,62.43,C,27.3,Yes,Yes,PhD,Low,5
S5028,Maria,Johnson,student4028@univ.edu,Female,24,Physics,63.62,78.21,90.97,60.67,90.27,78.86,50.72,77.13,B,10.8,Yes,Yes,Bachelor's,High,10
S5029,Emma,Brown,student4029@univ.edu,Male,19,Physics,84.23,67.63,69.04,61.6,80.5,48.65,69.47,68.78,C,14.2,No,Yes,None,Low,1
S5030,Mia,Patel,student4030@univ.edu,Male,24,Mathematics,86.88,44.96,51.3,60.02,46.51,44.53,80.35,54.9,F,23.3,Yes,Yes,Master's,Medium,2
S5031,Noah,Jones,student4031@univ.edu,Female,22,Engineering,86.41,66.14,42.88,97.95,50.08,76.79,95.64,65.59,C,22.4,Yes,No,PhD,High,3
S5032,Ananya,Singh,student4032@univ.edu,Female,18,Business,68.72,57.37,41.66,80.64,76.78,80.79,50.55,56.28,C,25.4,Yes,No,PhD,Medium,1
S5033,Sara,Jones,student4033@univ.edu,Female,22,Engineering,89.55,47.75,59.12,81.93,69.75,38.06,54.37,60.05,C,24.5,Yes,Yes,Master's,High,7
S5034,Rahul,Jones,student4034@univ.edu,Male,25,Physics,66.24,49.47,85.7,80.61,76.28,63.55,78.45,73.85,B,20.0,Yes,No,None,Medium,5
S5035,Sophia,Williams,student4035@univ.edu,Female,20,CS,98.71,52.26,51.8,52.86,79.49,68.43,55.56,55.41,C,14.1,No,Yes,High School,High,6
S5036,Arjun,Singh,student4036@univ.edu,Female,18,Business,67.15,58.23,92.32,84.17,40.45,47.68,50.52,71.12,B,22.9,Yes,Yes,High School,Low,4
S5037,Maria,Singh,student4037@univ.edu,Male,25,CS,78.78,94.67,80.35,75.9,88.28,79.34,62.19,81.33,B,18.3,No,Yes,High School,Medium,8
S5038,Ava,Davis,student4038@univ.edu,Female,21,Engineering,82.24,64.82,49.86,61.17,56.86,30.72,95.85,62.89,C,22.2,No,No,None,Medium,2
S5039,Arjun,Smith,student4039@univ.edu,Male,19,Engineering,87.58,71.48,77.91,99.09,63.11,79.88,67.98,76.51,B,26.4,No,Yes,PhD,Low,6
S5040,Maria,Patel,student4040@univ.edu,Female,21,Physics,94.32,89.62,40.3,64.91,48.04,61.78,74.77,62.27,C,11.4,No,Yes,High School,Low,3
S5041,Omar,Patel,student4041@univ.edu,Male,25,Mathematics,88.94,54.84,86.96,58.88,62.03,73.56,80.27,71.22,B,7.0,No,Yes,Bachelor's,High,8
S5042,Lucas,Smith,student4042@univ.edu,Female,19,Mathematics,93.85,72.89,87.84,93.38,72.76,93.75,92.42,84.11,B,29.0,No,Yes,High School,Low,7
S5043,Liam,Sharma,student4043@univ.edu,Female,23,Engineering,94.02,85.17,65.81,60.6,94.64,80.58,64.09,72.49,B,13.5,Yes,No,PhD,Medium,5
S5044,John,Singh,student4044@univ.edu,Female,23,Physics,87.44,66.28,44.48,57.07,84.74,53.0,75.38,60.48,C,24.2,Yes,Yes,Bachelor's,Medium,8
S5045,Mia,Sharma,student4045@univ.edu,Male,19,Physics,90.05,49.19,45.41,79.56,84.5,40.43,68.6,58.86,C,26.8,No,No,High School,High,5
S5046,Omar,Davis,student4046@univ.edu,Male,18,Physics,97.77,64.97,44.37,62.88,53.98,46.73,74.69,57.81,C,19.6,No,No,Bachelor's,Low,10
S5047,Lucas,Patel,student4047@univ.edu,Female,19,Business,64.9,88.91,74.1,79.86,99.24,73.97,96.45,84.53,B,12.2,Yes,Yes,None,Medium,5
S5048,Rahul,Williams,student4048@univ.edu,Female,24,Engineering,69.61,68.41,67.97,61.32,81.98,32.07,84.53,70.97,B,16.4,No,No,Bachelor's,High,5
S5049,Maria,Williams,student4049@univ.edu,Female,20,Physics,87.56,66.24,93.75,66.73,98.95,34.55,84.19,81.91,B,16.4,No,No,Bachelor's,Medium,4
S5050,Rahul,Davis,student4050@univ.edu,Male,18,Business,92.89,83.43,84.01,54.74,89.34,44.98,51.28,75.1,B,10.4,No,No,Master's,Low,9
S5051,Ahmed,Davis,student4051@univ.edu,Male,25,Business,79.17,80.82,52.02,55.65,78.76,98.87,80.04,66.64,C,22.3,No,No,Bachelor's,High,3
S5052,Sara,Patel,student4052@univ.edu,Female,21,Physics,82.45,83.03,93.67,77.21,65.01,90.22,98.49,86.4,A,8.2,Yes,Yes,None,Medium,8
S5053,Ava,Patel,student4053@univ.edu,Male,18,Mathematics,83.13,83.59,69.33,70.46,79.31,48.91,67.46,73.78,B,29.8,No,Yes,Bachelor's,Medium,7
S5054,Omar,Jones,student4054@univ.edu,Female,21,Engineering,85.46,88.01,84.43,82.61,90.44,50.1,81.86,85.27,A,19.8,No,Yes,PhD,Medium,6
S5055,Maria,Singh,student4055@univ.edu,Female,19,Mathematics,84.9,49.27,55.25,64.33,76.12,98.08,97.7,63.57,C,10.7,Yes,No,PhD,Medium,9
S5056,Emma,Jones,student4056@univ.edu,Female,20,CS,72.19,41.98,61.93,91.73,94.95,46.55,63.29,64.92,C,10.5,Yes,Yes,High School,Medium,2
S5057,Rahul,Johnson,student4057@univ.edu,Male,22,Mathematics,74.0,84.26,75.58,89.3,74.98,48.04,61.4,77.62,B,5.2,No,No,High School,Medium,8
S5058,John,Smith,student4058@univ.edu,Female,19,Mathematics,91.24,86.59,82.26,53.72,85.73,33.2,55.28,75.36,B,16.0,Yes,No,Bachelor's,Low,6
S5059,Ahmed,Brown,student4059@univ.edu,Male,18,Engineering,79.05,84.89,77.37,57.67,53.57,50.0,56.18,70.74,B,12.2,Yes,Yes,Bachelor's,Medium,6
S5060,John,Jones,student4060@univ.edu,Female,23,Engineering,89.14,53.28,85.94,73.48,59.38,58.87,85.47,73.18,B,17.9,No,Yes,High School,Low,8
S5061,Lucas,Johnson,student4061@univ.edu,Female,25,Mathematics,60.29,90.73,43.63,96.93,41.69,83.97,76.73,68.17,C,17.6,No,No,High School,Low,7
S5062,John,Singh,student4062@univ.edu,Male,25,Mathematics,62.91,53.13,82.77,94.56,71.75,54.73,53.0,71.56,B,22.1,No,Yes,High School,High,10
S5063,Noah,Singh,student4063@univ.edu,Female,20,Mathematics,71.14,43.03,76.62,74.29,40.72,37.76,84.96,65.53,C,6.6,Yes,Yes,High School,Low,2
S5064,Mia,Jones,student4064@univ.edu,Male,23,CS,94.64,57.12,44.88,87.99,71.47,51.46,70.3,60.88,C,5.5,No,Yes,PhD,Low,6
S5065,Omar,Brown,student4065@univ.edu,Female,20,Physics,86.51,60.12,79.27,81.41,79.08,85.5,81.56,75.13,B,15.5,Yes,No,None,Medium,10
S5066,Sara,Singh,student4066@univ.edu,Female,19,Mathematics,75.6,46.58,82.87,88.06,54.78,90.39,79.45,71.25,B,17.0,Yes,No,None,High,10
S5067,Arjun,Brown,student4067@univ.edu,Male,22,Business,60.7,61.05,75.24,54.49,67.57,99.54,85.83,69.4,C,18.7,Yes,Yes,None,Medium,6
S5068,Sara,Smith,student4068@univ.edu,Female,18,CS,81.32,42.41,92.65,96.41,80.94,36.93,60.39,74.64,B,9.6,No,Yes,Master's,Low,5
S5069,Sophia,Williams,student4069@univ.edu,Male,24,Physics,80.78,51.43,78.27,77.26,41.06,82.08,59.44,64.86,C,25.6,Yes,No,Bachelor's,Low,8
S5070,Liam,Davis,student4070@univ.edu,Female,18,Engineering,74.2,58.62,40.65,99.39,76.72,59.59,54.83,59.69,C,22.5,Yes,Yes,PhD,High,4
S5071,Arjun,Smith,student4071@univ.edu,Male,19,Physics,71.31,94.36,92.28,86.76,98.26,37.39,64.0,88.33,A,11.3,No,Yes,Master's,Medium,1
S5072,Ahmed,Johnson,student4072@univ.edu,Female,22,Business,62.88,93.47,43.3,92.83,86.09,56.31,50.94,68.7,C,5.2,Yes,No,None,Low,4
S5073,Lucas,Jones,student4073@univ.edu,Female,20,CS,68.16,67.16,65.19,79.26,86.32,56.41,58.02,68.83,C,25.0,No,No,Master's,Low,1
S5074,Ahmed,Williams,student4074@univ.edu,Male,22,Physics,73.31,55.78,82.04,96.71,94.9,39.62,75.16,77.93,B,7.3,Yes,No,PhD,High,1
S5075,Arjun,Jones,student4075@univ.edu,Male,18,Engineering,98.44,51.84,50.86,94.44,98.07,78.83,56.05,63.14,C,17.1,No,Yes,None,High,10
S5076,Ava,Singh,student4076@univ.edu,Male,21,CS,92.66,71.49,47.29,58.59,91.85,66.89,85.29,65.19,C,14.3,No,Yes,None,Medium,4
S5077,Liam,Williams,student4077@univ.edu,Male,18,Engineering,81.3,93.74,58.13,83.74,50.35,38.52,89.18,74.75,B,26.1,Yes,No,None,High,9
S5078,Ava,Jones,student4078@univ.edu,Male,24,Physics,86.73,48.7,53.23,95.56,57.32,87.32,64.3,60.52,C,28.5,Yes,Yes,PhD,Medium,6
S5079,Lucas,Smith,student4079@univ.edu,Male,18,Mathematics,96.58,42.38,82.37,58.47,52.92,62.19,78.82,65.31,C,13.1,Yes,Yes,None,Medium,9
S5080,Maria,Johnson,student4080@univ.edu,Female,25,Physics,83.02,49.39,41.23,78.56,71.04,78.28,82.49,58.04,C,27.4,Yes,No,None,High,2
S5081,Liam,Singh,student4081@univ.edu,Female,18,Mathematics,78.38,40.46,74.69,83.76,71.29,78.25,66.18,65.88,C,8.7,Yes,No,Master's,High,5
S5082,Mia,Jones,student4082@univ.edu,Male,25,Mathematics,86.58,53.49,65.1,74.58,68.63,71.89,51.47,61.93,C,29.7,Yes,Yes,Bachelor's,Low,10
S5083,Omar,Brown,student4083@univ.edu,Female,24,Mathematics,88.65,63.4,50.52,54.01,80.33,52.19,61.47,58.89,C,14.5,Yes,Yes,Master's,High,3
S5084,Sara,Johnson,student4084@univ.edu,Male,18,Engineering,83.72,76.94,75.48,93.16,53.13,74.57,55.06,73.2,B,18.7,No,Yes,Bachelor's,High,5
S5085,Mia,Smith,student4085@univ.edu,Male,19,CS,83.36,51.89,61.54,91.36,48.9,60.42,96.64,67.6,C,17.6,No,Yes,Bachelor's,Low,3
S5086,Sophia,Jones,student4086@univ.edu,Female,25,Mathematics,89.01,85.48,51.21,60.91,85.52,82.73,53.01,64.93,C,13.1,Yes,No,None,Medium,3
S5087,Lucas,Williams,student4087@univ.edu,Male,18,Physics,75.94,85.6,63.2,96.3,99.8,84.65,83.32,80.44,B,14.8,Yes,Yes,High School,Low,1
S5088,Emma,Patel,student4088@univ.edu,Male,21,Engineering,62.68,71.52,59.89,67.54,81.26,62.45,87.6,70.24,B,15.0,Yes,Yes,Master's,Low,5
S5089,Rahul,Davis,student4089@univ.edu,Female,25,Business,66.03,65.37,92.31,90.08,52.34,57.39,96.39,81.86,B,8.1,Yes,Yes,Master's,Low,1
S5090,Sara,Patel,student4090@univ.edu,Female,20,Engineering,70.16,54.42,71.4,70.54,44.79,74.04,54.95,61.9,C,20.2,No,Yes,PhD,High,2
S5091,Ananya,Jones,student4091@univ.edu,Female,20,Mathematics,80.28,67.15,43.71,81.96,65.88,58.78,79.82,62.94,C,20.2,No,Yes,None,High,2
S5092,Sophia,Singh,student4092@univ.edu,Male,25,Business,60.6,46.89,53.01,83.9,74.6,83.03,87.03,63.38,C,26.3,No,Yes,High School,High,9
S5093,Sophia,Smith,student4093@univ.edu,Male,18,CS,75.07,58.98,85.71,61.88,67.67,43.6,95.69,75.15,B,15.2,Yes,No,Master's,Low,7
S5094,Rahul,Jones,student4094@univ.edu,Male,18,Mathematics,68.5,78.06,53.46,97.18,62.06,76.52,67.26,69.1,C,25.2,Yes,No,None,Medium,8
S5095,Liam,Johnson,student4095@univ.edu,Male,22,CS,95.88,83.34,86.67,55.09,95.44,73.7,93.46,83.0,B,22.1,Yes,Yes,PhD,Medium,1
S5096,Lucas,Johnson,student4096@univ.edu,Male,19,Engineering,68.07,73.53,45.0,84.79,64.54,40.62,98.96,68.15,C,27.5,No,No,PhD,Low,4
S5097,Emma,Davis,student4097@univ.edu,Male,20,Business,95.74,83.39,78.06,82.75,46.37,93.04,94.06,79.33,B,23.7,Yes,No,None,Low,2
S5098,John,Brown,student4098@univ.edu,Male,25,Physics,97.09,70.42,64.62,98.4,67.85,74.89,68.65,72.06,B,20.9,Yes,Yes,PhD,Low,6
S5099,John,Patel,student4099@univ.edu,Male,23,Business,88.8,74.36,68.3,65.01,78.63,93.59,50.35,67.66,C,8.3,Yes,Yes,PhD,Medium,2
S5100,Arjun,Smith,student4100@univ.edu,Male,18,Business,64.79,90.78,76.45,97.59,74.97,62.32,89.62,85.03,A,9.0,Yes,Yes,Bachelor's,High,1
S5101,Sophia,Johnson,student4101@univ.edu,Female,22,CS,75.25,65.65,56.42,68.56,44.69,43.86,66.77,60.93,C,24.9,No,Yes,Bachelor's,Low,1
S5102,Ananya,Williams,student4102@univ.edu,Female,25,Engineering,67.3,59.07,43.57,77.86,76.68,90.59,90.96,63.01,C,12.1,No,Yes,High School,High,7
S5103,Maria,Patel,student4103@univ.edu,Male,21,Physics,65.48,48.58,93.29,83.66,42.55,39.57,74.29,72.74,B,10.2,Yes,Yes,Bachelor's,Low,2
S5104,Ava,Jones,student4104@univ.edu,Male,21,Physics,92.15,71.53,73.69,73.14,55.36,71.26,85.85,73.06,B,14.3,Yes,Yes,Master's,Low,4
S5105,John,Singh,student4105@univ.edu,Male,22,Engineering,80.2,86.18,48.18,77.26,60.9,79.2,50.94,63.73,C,21.8,No,Yes,High School,High,4
S5106,Lucas,Smith,student4106@univ.edu,Male,25,Physics,64.12,43.56,79.85,82.02,93.7,66.38,76.5,71.99,B,22.7,No,Yes,Bachelor's,Medium,9
S5107,Ahmed,Johnson,student4107@univ.edu,Male,25,Physics,72.94,42.03,52.65,61.9,60.14,96.04,90.24,57.77,C,28.4,Yes,No,None,Low,1
S5108,Noah,Smith,student4108@univ.edu,Female,20,CS,99.94,63.86,52.49,78.0,92.87,62.6,75.27,66.61,C,8.4,No,No,Master's,Medium,9
S5109,Sara,Sharma,student4109@univ.edu,Female,24,Business,76.82,61.28,59.34,94.36,43.56,98.05,50.41,62.16,C,28.6,No,Yes,High School,Medium,7
S5110,Rahul,Jones,student4110@univ.edu,Male,25,CS,81.92,78.63,50.29,82.71,92.92,39.76,56.35,67.41,C,12.6,No,Yes,Bachelor's,High,7
S5111,Mia,Williams,student4111@univ.edu,Female,20,Physics,66.47,46.09,77.31,60.69,80.02,90.34,82.6,68.08,C,8.0,No,No,High School,Low,9
S5112,Sophia,Jones,student4112@univ.edu,Male,24,Engineering,82.94,61.65,58.89,65.93,95.77,81.98,56.69,63.99,C,16.9,No,Yes,High School,Low,8
S5113,Ahmed,Johnson,student4113@univ.edu,Male,24,Engineering,72.73,93.79,93.79,65.98,61.13,71.96,73.97,83.38,B,10.3,No,No,High School,Medium,2
S5114,Ava,Brown,student4114@univ.edu,Female,25,Engineering,86.42,58.38,75.95,69.18,82.01,76.75,75.44,71.07,B,22.6,No,No,PhD,Low,9
S5115,Ananya,Williams,student4115@univ.edu,Female,20,Physics,78.44,46.39,50.02,62.3,43.79,79.8,68.37,53.08,F,7.3,Yes,Yes,Bachelor's,Medium,8
S5116,Emma,Jones,student4116@univ.edu,Male,21,Engineering,92.8,77.6,64.87,62.37,49.1,62.09,94.26,70.51,B,9.7,Yes,No,None,High,3
S5117,Ahmed,Patel,student4117@univ.edu,Male,25,Mathematics,82.75,92.89,75.04,72.0,82.98,87.72,79.53,80.51,B,26.8,Yes,Yes,Master's,Low,5
S5118,Noah,Singh,student4118@univ.edu,Female,19,Engineering,80.58,85.65,92.36,75.06,76.3,72.66,89.07,85.99,A,25.6,No,Yes,Master's,Low,9
S5119,Emma,Sharma,student4119@univ.edu,Female,21,CS,61.09,80.33,83.11,85.02,82.82,32.9,72.1,81.02,B,25.5,Yes,No,PhD,Medium,1
S5120,Rahul,Williams,student4120@univ.edu,Female,23,CS,97.36,52.62,71.86,90.22,85.14,73.32,50.93,67.99,C,23.1,Yes,No,Master's,High,3
S5121,Mia,Jones,student4121@univ.edu,Female,21,Mathematics,90.93,79.76,82.12,71.55,99.63,83.96,78.93,81.22,B,28.4,Yes,No,Master's,Medium,2
S5122,Ananya,Patel,student4122@univ.edu,Male,23,Physics,96.33,84.8,71.0,76.36,59.72,47.56,75.62,74.82,B,19.4,Yes,No,None,Low,2
S5123,Sara,Johnson,student4123@univ.edu,Female,24,Physics,69.78,90.74,70.65,76.33,66.14,34.06,94.12,79.59,B,12.9,Yes,No,None,High,7
S5124,Ananya,Singh,student4124@univ.edu,Female,25,Business,85.7,73.41,72.15,76.29,50.89,49.64,76.21,71.57,B,24.7,No,No,None,High,6
S5125,Sara,Singh,student4125@univ.edu,Male,24,Mathematics,77.28,51.22,44.84,83.15,65.4,38.78,83.72,60.07,C,10.2,Yes,Yes,PhD,Medium,9
S5126,Maria,Smith,student4126@univ.edu,Male,20,Physics,80.36,56.84,91.24,61.41,65.2,97.16,65.94,71.77,B,21.1,No,No,None,Medium,10
S5127,Ava,Smith,student4127@univ.edu,Male,18,Engineering,72.67,46.09,74.52,95.8,67.15,73.83,80.44,70.76,B,15.4,Yes,Yes,Bachelor's,High,3
S5128,Sophia,Johnson,student4128@univ.edu,Female,21,Mathematics,84.6,54.26,60.79,72.12,91.84,54.38,81.76,67.11,C,10.3,Yes,No,PhD,Low,1
S5129,Ananya,Davis,student4129@univ.edu,Male,20,Mathematics,70.1,75.66,81.93,73.11,60.11,93.72,56.79,73.09,B,23.0,Yes,Yes,Bachelor's,Medium,1
S5130,Ahmed,Johnson,student4130@univ.edu,Male,18,CS,87.61,77.96,91.45,86.41,58.09,54.74,69.56,80.7,B,5.8,Yes,Yes,Master's,High,4
S5131,Mia,Brown,student4131@univ.edu,Male,21,CS,96.54,44.05,78.49,86.51,90.62,68.74,86.26,73.46,B,12.6,No,Yes,High School,Low,10
S5132,Omar,Brown,student4132@univ.edu,Male,22,Engineering,89.82,58.89,89.66,58.17,58.95,64.91,88.79,74.04,B,23.7,Yes,Yes,High School,Medium,3
S5133,Ahmed,Johnson,student4133@univ.edu,Male,18,Mathematics,68.43,47.93,56.72,74.19,72.34,60.04,83.15,62.67,C,15.7,Yes,Yes,High School,High,3
S5134,Maria,Sharma,student4134@univ.edu,Male,18,Mathematics,97.85,54.35,74.51,80.57,56.89,58.82,68.27,67.68,C,9.3,Yes,No,Bachelor's,Low,1
S5135,Omar,Brown,student4135@univ.edu,Female,18,Mathematics,79.09,61.27,49.81,72.49,65.31,39.2,56.56,58.64,C,21.2,Yes,No,Bachelor's,High,4
S5136,Liam,Jones,student4136@univ.edu,Female,18,Mathematics,88.26,91.76,44.79,55.89,43.11,67.26,81.14,63.48,C,15.1,Yes,No,Master's,Medium,1
S5137,Rahul,Johnson,student4137@univ.edu,Male,24,Engineering,91.92,77.77,94.22,56.89,43.5,49.24,50.95,72.95,B,28.3,No,Yes,Master's,Low,6
S5138,Emma,Davis,student4138@univ.edu,Female,20,Business,72.16,70.38,57.49,62.29,49.14,52.43,80.77,64.09,C,29.3,No,No,PhD,Low,9
S5139,Ahmed,Jones,student4139@univ.edu,Male,19,Physics,82.32,69.3,41.94,92.0,42.69,93.44,76.93,61.61,C,9.2,No,No,High School,High,6
S5140,Mia,Smith,student4140@univ.edu,Female,24,Business,78.07,94.72,56.78,63.47,47.08,71.8,54.46,65.95,C,24.2,No,Yes,PhD,Low,4
S5141,John,Patel,student4141@univ.edu,Female,25,Engineering,96.77,91.25,45.94,77.91,45.83,70.04,90.75,68.77,C,18.4,Yes,Yes,Master's,Low,2
S5142,Omar,Sharma,student4142@univ.edu,Female,23,CS,94.88,84.09,55.21,81.51,40.44,57.72,61.9,65.9,C,28.4,No,No,Master's,Low,4
S5143,Noah,Williams,student4143@univ.edu,Female,19,Engineering,76.22,75.97,80.26,88.66,84.15,50.24,84.3,81.44,B,18.7,No,No,None,High,10
S5144,Emma,Smith,student4144@univ.edu,Female,20,Business,83.89,40.04,54.2,96.53,57.4,60.66,59.33,58.1,C,8.5,Yes,No,Bachelor's,Low,7
S5145,Noah,Jones,student4145@univ.edu,Male,19,Business,68.35,70.45,90.55,66.31,59.4,69.49,67.84,75.37,B,27.8,No,Yes,Bachelor's,Medium,5
S5146,Mia,Davis,student4146@univ.edu,Male,19,Business,75.11,66.97,69.34,89.1,73.83,46.74,56.2,70.19,B,28.4,Yes,No,None,High,9
S5147,Arjun,Jones,student4147@univ.edu,Male,18,Engineering,92.06,41.26,85.18,79.53,71.13,30.86,89.04,72.53,B,10.0,Yes,No,Bachelor's,High,5
S5148,Ahmed,Singh,student4148@univ.edu,Male,23,Physics,89.12,40.87,83.8,51.15,54.15,48.78,57.88,61.32,C,17.0,Yes,No,PhD,High,1
S5149,Rahul,Williams,student4149@univ.edu,Female,22,Engineering,71.35,94.63,71.9,78.32,53.25,58.61,56.2,74.33,B,24.1,No,No,High School,High,2
S5150,Sara,Smith,student4150@univ.edu,Male,24,CS,73.25,81.36,60.44,99.44,50.27,30.11,79.74,73.4,B,28.8,No,No,PhD,Low,10
S5151,Liam,Johnson,student4151@univ.edu,Female,24,CS,85.88,44.71,69.73,95.47,40.39,41.68,90.73,67.55,C,27.3,No,No,Bachelor's,Low,8
S5152,Maria,Singh,student4152@univ.edu,Female,20,Physics,88.29,94.54,44.96,77.28,81.1,79.19,89.67,72.52,B,27.9,Yes,No,PhD,High,3
S5153,Arjun,Patel,student4153@univ.edu,Male,18,Engineering,74.47,42.36,59.93,83.58,52.81,86.7,60.99,58.53,C,5.3,No,Yes,Master's,High,7
S5154,Sara,Davis,student4154@univ.edu,Male,20,Mathematics,80.32,79.96,59.23,87.44,66.3,42.02,54.53,68.65,C,22.8,Yes,Yes,Bachelor's,Medium,9
S5155,Sophia,Patel,student4155@univ.edu,Female,20,CS,75.43,90.2,69.71,67.42,60.94,39.2,79.69,75.11,B,19.6,Yes,Yes,Bachelor's,Medium,9
S5156,Lucas,Davis,student4156@univ.edu,Female,21,CS,92.0,51.07,55.99,54.86,57.72,59.97,98.2,61.09,C,21.3,Yes,No,High School,Low,10
S5157,Rahul,Smith,student4157@univ.edu,Male,23,Engineering,91.31,57.9,47.95,62.84,55.39,70.82,67.07,56.28,C,26.4,Yes,Yes,None,Medium,10
S5158,Liam,Brown,student4158@univ.edu,Female,18,Engineering,99.54,58.88,78.78,82.87,51.67,94.26,59.97,68.89,C,23.4,Yes,Yes,High School,Low,5
S5159,Rahul,Patel,student4159@univ.edu,Female,21,Physics,73.9,60.19,65.05,93.23,48.42,33.82,70.1,67.16,C,6.4,No,Yes,High School,High,9
S5160,Ava,Johnson,student4160@univ.edu,Male,19,Mathematics,87.5,81.82,87.01,87.19,94.98,82.38,96.8,88.0,A,9.8,Yes,Yes,High School,High,2
